     Antarctic_slope            Shelf_press             SO_press_down_mod
   2.5956884830062371e-01   3.4422452043972148e+03   3.4404506525061829e+03
   2.5824758834228567e-01   3.4442981643627436e+03   3.4425025346618627e+03
   2.5692632838394774e-01   3.4463511430255421e+03   3.4445544354965518e+03
   2.5560506842560976e-01   3.4484041403849383e+03   3.4466063550095760e+03
   2.5428380846727178e-01   3.4504571564402577e+03   3.4486582932002648e+03
   2.5296254850893379e-01   3.4525101911908278e+03   3.4507102500679434e+03
   2.5164128855059581e-01   3.4545632446359732e+03   3.4527622256119416e+03
   2.5032002859225783e-01   3.4566163167750219e+03   3.4548142198315850e+03
   2.4899876863391984e-01   3.4586694076072990e+03   3.4568662327262005e+03
   2.4767750867558186e-01   3.4607225171321320e+03   3.4589182642951187e+03
   2.4635624871724385e-01   3.4627756453488460e+03   3.4609703145376634e+03
   2.4503498875890584e-01   3.4648287922567692e+03   3.4630223834531644e+03
   2.4371372880056785e-01   3.4668819578552261e+03   3.4650744710409463e+03
   2.4239246884222987e-01   3.4689351421435440e+03   3.4671265773003388e+03
   2.4107120888389189e-01   3.4709883451210485e+03   3.4691787022306694e+03
   2.3974994892555393e-01   3.4730415667870661e+03   3.4712308458312650e+03
   2.3842868896721592e-01   3.4750948071409225e+03   3.4732830081014522e+03
   2.3710742900887793e-01   3.4771480661819455e+03   3.4753351890405588e+03
   2.3578616905053995e-01   3.4792013439094612e+03   3.4773873886479141e+03
   2.3446490909220197e-01   3.4812546403227948e+03   3.4794396069228414e+03
   2.3314364913386398e-01   3.4833079554212736e+03   3.4814918438646723e+03
   2.3182238917552600e-01   3.4853612892042233e+03   3.4835440994727314e+03
   2.3050112921718802e-01   3.4874146416709714e+03   3.4855963737463471e+03
   2.2917986925885001e-01   3.4894680128208424e+03   3.4876486666848473e+03
   2.2785860930051202e-01   3.4915214026531630e+03   3.4897009782875580e+03
   2.2653734934217404e-01   3.4935748111672624e+03   3.4917533085538071e+03
   2.2521608938383608e-01   3.4956282383624621e+03   3.4938056574829225e+03
   2.2389482942549807e-01   3.4976816842380913e+03   3.4958580250742302e+03
   2.2257356946716009e-01   3.4997351487934752e+03   3.4979104113270596e+03
   2.2125230950882210e-01   3.5017886320279413e+03   3.4999628162407366e+03
   2.1993104955048409e-01   3.5038421339408155e+03   3.5020152398145888e+03
   2.1860978959214611e-01   3.5058956545314227e+03   3.5040676820479430e+03
   2.1728852963380815e-01   3.5079491937990920e+03   3.5061201429401281e+03
   2.1596726967547017e-01   3.5100027517431477e+03   3.5081726224904710e+03
   2.1464600971713216e-01   3.5120563283629158e+03   3.5102251206982978e+03
   2.1332474975879417e-01   3.5141099236577234e+03   3.5122776375629373e+03
   2.1247128089592504e-01   3.5161635376268964e+03   3.5143301730837156e+03
   2.1161781203305596e-01   3.5182171702697619e+03   3.5163827272599615e+03
   2.1076434317018683e-01   3.5202708215856451e+03   3.5184353000910005e+03
   2.0991087430731772e-01   3.5223244915738733e+03   3.5204878915761615e+03
   2.0905740544444862e-01   3.5243781802337721e+03   3.5225405017147718e+03
   2.0820393658157951e-01   3.5264318875646677e+03   3.5245931305061567e+03
   2.0735046771871038e-01   3.5284856135658861e+03   3.5266457779496459e+03
   2.0649699885584125e-01   3.5305393582367537e+03   3.5286984440445653e+03
   2.0564352999297217e-01   3.5325931215765982e+03   3.5307511287902435e+03
   2.0479006113010306e-01   3.5346469035847445e+03   3.5328038321860072e+03
   2.0393659226723393e-01   3.5367007042605187e+03   3.5348565542311831e+03
   2.0308312340436480e-01   3.5387545236032483e+03   3.5369092949250989e+03
   2.0222965454149572e-01   3.5408083616122576e+03   3.5389620542670827e+03
   2.0137618567862658e-01   3.5428622182868762e+03   3.5410148322564614e+03
   2.0052271681575745e-01   3.5449160936264261e+03   3.5430676288925615e+03
   1.9966924795288837e-01   3.5469699876302361e+03   3.5451204441747109e+03
   1.9881577909001924e-01   3.5490239002976327e+03   3.5471732781022374e+03
   1.9796231022715013e-01   3.5510778316279411e+03   3.5492261306744681e+03
   1.9710884136428103e-01   3.5531317816204892e+03   3.5512790018907294e+03
   1.9625537250141192e-01   3.5551857502745997e+03   3.5533318917503498e+03
   1.9540190363854282e-01   3.5572397375896035e+03   3.5553848002526561e+03
   1.9454843477567368e-01   3.5592937435648232e+03   3.5574377273969758e+03
   1.9369496591280461e-01   3.5613477681995860e+03   3.5594906731826354e+03
   1.9284149704993547e-01   3.5634018114932187e+03   3.5615436376089633e+03
   1.9198802818706634e-01   3.5654558734450479e+03   3.5635966206752873e+03
   1.9113455932419726e-01   3.5675099540544002e+03   3.5656496223809318e+03
   1.9028109046132813e-01   3.5695640533205988e+03   3.5677026427252272e+03
   1.8942762159845900e-01   3.5716181712429729e+03   3.5697556817075001e+03
   1.8857415273558992e-01   3.5736723078208479e+03   3.5718087393270771e+03
   1.8772068387272078e-01   3.5757264630535510e+03   3.5738618155832855e+03
   1.8686721500985168e-01   3.5777806369404066e+03   3.5759149104754524e+03
   1.8601374614698257e-01   3.5798348294807438e+03   3.5779680240029061e+03
   1.8516027728411344e-01   3.5818890406738847e+03   3.5800211561649735e+03
   1.8430680842124433e-01   3.5839432705191584e+03   3.5820743069609821e+03
   1.8345333955837523e-01   3.5859975190158898e+03   3.5841274763902584e+03
   1.8259987069550609e-01   3.5880517861634075e+03   3.5861806644521293e+03
   1.8174640183263699e-01   3.5901060719610350e+03   3.5882338711459251e+03
   1.8089293296976788e-01   3.5921603764080992e+03   3.5902870964709687e+03
   1.8003946410689878e-01   3.5942146995039266e+03   3.5923403404265910e+03
   1.7918599524402964e-01   3.5962690412478441e+03   3.5943936030121176e+03
   1.7833252638116054e-01   3.5983234016391784e+03   3.5964468842268752e+03
   1.7747905751829143e-01   3.6003777806772518e+03   3.5985001840701930e+03
   1.7662558865542233e-01   3.6024321783613964e+03   3.6005535025413974e+03
   1.7577211979255319e-01   3.6044865946909345e+03   3.6026068396398159e+03
   1.7491865092968412e-01   3.6065410296651930e+03   3.6046601953647755e+03
   1.7406518206681498e-01   3.6085954832834987e+03   3.6067135697156018e+03
   1.7321171320394588e-01   3.6106499555451778e+03   3.6087669626916254e+03
   1.7235824434107674e-01   3.6127044464495557e+03   3.6108203742921705e+03
   1.7150477547820767e-01   3.6147589559959583e+03   3.6128738045165665e+03
   1.7065130661533853e-01   3.6168134841837159e+03   3.6149272533641401e+03
   1.7021087320474892e-01   3.6188680310121476e+03   3.6169807208342181e+03
   1.6977043979415929e-01   3.6209225964805851e+03   3.6190342069261274e+03
   1.6933000638356968e-01   3.6229771805883543e+03   3.6210877116391976e+03
   1.6888957297298007e-01   3.6250317833347790e+03   3.6231412349727530e+03
   1.6844913956239047e-01   3.6270864047191862e+03   3.6251947769261233e+03
   1.6800870615180080e-01   3.6291410447409030e+03   3.6272483374986341e+03
   1.6756827274121122e-01   3.6311957033992553e+03   3.6293019166896129e+03
   1.6712783933062156e-01   3.6332503806935692e+03   3.6313555144983879e+03
   1.6668740592003198e-01   3.6353050766231700e+03   3.6334091309242849e+03
   1.6624697250944234e-01   3.6373597911873853e+03   3.6354627659666335e+03
   1.6580653909885273e-01   3.6394145243855414e+03   3.6375164196247588e+03
   1.6536610568826310e-01   3.6414692762169630e+03   3.6395700918979896e+03
   1.6492567227767349e-01   3.6435240466809769e+03   3.6416237827856517e+03
   1.6448523886708388e-01   3.6455788357769106e+03   3.6436774922870727e+03
   1.6404480545649425e-01   3.6476336435040894e+03   3.6457312204015807e+03
   1.6360437204590464e-01   3.6496884698618369e+03   3.6477849671285012e+03
   1.6316393863531500e-01   3.6517433148494842e+03   3.6498387324671635e+03
   1.6272350522472540e-01   3.6537981784663552e+03   3.6518925164168945e+03
   1.6228307181413579e-01   3.6558530607117746e+03   3.6539463189770208e+03
   1.6184263840354618e-01   3.6579079615850706e+03   3.6560001401468703e+03
   1.6140220499295654e-01   3.6599628810855693e+03   3.6580539799257699e+03
   1.6096177158236694e-01   3.6620178192125959e+03   3.6601078383130462e+03
   1.6052133817177733e-01   3.6640727759654774e+03   3.6621617153080279e+03
   1.6008090476118769e-01   3.6661277513435398e+03   3.6642156109100401e+03
   1.5964047135059806e-01   3.6681827453461096e+03   3.6662695251184132e+03
   1.5920003794000845e-01   3.6702377579725116e+03   3.6683234579324712e+03
   1.5875960452941884e-01   3.6722927892220728e+03   3.6703774093515431e+03
   1.5831917111882921e-01   3.6743478390941209e+03   3.6724313793749570e+03
   1.5787873770823960e-01   3.6764029075879794e+03   3.6744853680020383e+03
   1.5743830429764999e-01   3.6784579947029770e+03   3.6765393752321143e+03
   1.5699787088706035e-01   3.6805131004384393e+03   3.6785934010645146e+03
   1.5655743747647075e-01   3.6825682247936907e+03   3.6806474454985628e+03
   1.5611700406588114e-01   3.6846233677680589e+03   3.6827015085335893e+03
   1.5567657065529150e-01   3.6866785293608709e+03   3.6847555901689193e+03
   1.5523613724470189e-01   3.6887337095714497e+03   3.6868096904038816e+03
   1.5479570383411226e-01   3.6907889083991258e+03   3.6888638092378023e+03
   1.5435527042352265e-01   3.6928441258432226e+03   3.6909179466700107e+03
   1.5391483701293301e-01   3.6948993619030671e+03   3.6929721026998309e+03
   1.5347440360234341e-01   3.6969546165779852e+03   3.6950262773265927e+03
   1.5303397019175380e-01   3.6990098898673032e+03   3.6970804705496203e+03
   1.5259353678116416e-01   3.7010651817703474e+03   3.6991346823682470e+03
   1.5215310337057456e-01   3.7031204922864436e+03   3.7011889127817926e+03
   1.5171266995998492e-01   3.7051758214149186e+03   3.7032431617895895e+03
   1.5127223654939534e-01   3.7072311691550990e+03   3.7052974293909629e+03
   1.5083180313880570e-01   3.7092865355063091e+03   3.7073517155852401e+03
   1.5039136972821610e-01   3.7113419204678762e+03   3.7094060203717486e+03
   1.4995093631762646e-01   3.7133973240391274e+03   3.7114603437498163e+03
   1.4951050290703685e-01   3.7154527462193878e+03   3.7135146857187688e+03
   1.4907006949644722e-01   3.7175081870079844e+03   3.7155690462779357e+03
   1.4862963608585761e-01   3.7195636464042414e+03   3.7176234254266428e+03
   1.4837918483551538e-01   3.7216191244074880e+03   3.7196778231642170e+03
   1.4812873358517314e-01   3.7236746210170477e+03   3.7217322394899857e+03
   1.4787828233483091e-01   3.7257301362322487e+03   3.7237866744032776e+03
   1.4762783108448871e-01   3.7277856700524162e+03   3.7258411279034181e+03
   1.4737737983414648e-01   3.7298412224768754e+03   3.7278955999897362e+03
   1.4712692858380427e-01   3.7318967935049541e+03   3.7299500906615572e+03
   1.4687647733346201e-01   3.7339523831359775e+03   3.7320045999182098e+03
   1.4662602608311978e-01   3.7360079913692734e+03   3.7340591277590192e+03
   1.4637557483277758e-01   3.7380636182041667e+03   3.7361136741833157e+03
   1.4612512358243535e-01   3.7401192636399842e+03   3.7381682391904246e+03
   1.4587467233209311e-01   3.7421749276760493e+03   3.7402228227796727e+03
   1.4562422108175088e-01   3.7442306103116925e+03   3.7422774249503900e+03
   1.4537376983140865e-01   3.7462863115462364e+03   3.7443320457019008e+03
   1.4512331858106642e-01   3.7483420313790116e+03   3.7463866850335335e+03
   1.4487286733072419e-01   3.7503977698093377e+03   3.7484413429446145e+03
   1.4462241608038195e-01   3.7524535268365471e+03   3.7504960194344721e+03
   1.4437196483003972e-01   3.7545093024599628e+03   3.7525507145024330e+03
   1.4412151357969752e-01   3.7565650966789117e+03   3.7546054281478250e+03
   1.4387106232935529e-01   3.7586209094927194e+03   3.7566601603699755e+03
   1.4362061107901306e-01   3.7606767409007134e+03   3.7587149111682111e+03
   1.4337015982867085e-01   3.7627325909022188e+03   3.7607696805418591e+03
   1.4311970857832862e-01   3.7647884594965622e+03   3.7628244684902465e+03
   1.4286925732798639e-01   3.7668443466830699e+03   3.7648792750127000e+03
   1.4261880607764416e-01   3.7689002524610678e+03   3.7669341001085490e+03
   1.4236835482730192e-01   3.7709561768298818e+03   3.7689889437771194e+03
   1.4211790357695969e-01   3.7730121197888393e+03   3.7710438060177385e+03
   1.4186745232661746e-01   3.7750680813372651e+03   3.7730986868297327e+03
   1.4161700107627523e-01   3.7771240614744866e+03   3.7751535862124315e+03
   1.4136654982593300e-01   3.7791800601998284e+03   3.7772085041651576e+03
   1.4111609857559079e-01   3.7812360775126181e+03   3.7792634406872435e+03
   1.4086564732524856e-01   3.7832921134121807e+03   3.7813183957780147e+03
   1.4061519607490633e-01   3.7853481678978437e+03   3.7833733694367979e+03
   1.4036474482456412e-01   3.7874042409689332e+03   3.7854283616629200e+03
   1.4011429357422189e-01   3.7894603326247734e+03   3.7874833724557084e+03
   1.3986384232387966e-01   3.7915164428646931e+03   3.7895384018144919e+03
   1.3961339107353743e-01   3.7935725716880174e+03   3.7915934497385961e+03
   1.3936293982319520e-01   3.7956287190940707e+03   3.7936485162273470e+03
   1.3911248857285297e-01   3.7976848850821834e+03   3.7957036012800741e+03
   1.3886203732251073e-01   3.7997410696516781e+03   3.7977587048961054e+03
   1.3861158607216850e-01   3.8017972728018808e+03   3.7998138270747654e+03
   1.3836113482182627e-01   3.8038534945321207e+03   3.8018689678153842e+03
   1.3811068357148404e-01   3.8059097348417222e+03   3.8039241271172864e+03
   1.3786023232114183e-01   3.8079659937300107e+03   3.8059793049798013e+03
   1.3760978107079960e-01   3.8100222711963138e+03   3.8080345014022537e+03
   1.3735932982045737e-01   3.8120785672399566e+03   3.8100897163839732e+03
   1.3710887857011514e-01   3.8141348818602655e+03   3.8121449499242858e+03
   1.3685842731977291e-01   3.8161912150565677e+03   3.8142002020225200e+03
   1.3660797606943070e-01   3.8182475668281886e+03   3.8162554726780022e+03
   1.3635752481908847e-01   3.8203039371744549e+03   3.8183107618900594e+03
   1.3610707356874624e-01   3.8223603260946911e+03   3.8203660696580196e+03
   1.3581198417007798e-01   3.8244167335882253e+03   3.8224213959812091e+03
   1.3551689477140971e-01   3.8264731596543834e+03   3.8244767408589546e+03
   1.3522180537274142e-01   3.8285296042924906e+03   3.8265321042905862e+03
   1.3492671597407319e-01   3.8305860675018744e+03   3.8285874862754285e+03
   1.3463162657540489e-01   3.8326425492818589e+03   3.8306428868128091e+03
   1.3433653717673666e-01   3.8346990496317740e+03   3.8326983059020577e+03
   1.3404144777806837e-01   3.8367555685509415e+03   3.8347537435424974e+03
   1.3374635837940010e-01   3.8388121060386902e+03   3.8368091997334582e+03
   1.3345126898073184e-01   3.8408686620943472e+03   3.8388646744742664e+03
   1.3315617958206361e-01   3.8429252367172353e+03   3.8409201677642504e+03
   1.3286109018339531e-01   3.8449818299066837e+03   3.8429756796027364e+03
   1.3256600078472705e-01   3.8470384416620177e+03   3.8450312099890525e+03
   1.3227091138605879e-01   3.8490950719825637e+03   3.8470867589225245e+03
   1.3197582198739050e-01   3.8511517208676460e+03   3.8491423264024806e+03
   1.3168073258872226e-01   3.8532083883165938e+03   3.8511979124282470e+03
   1.3138564319005397e-01   3.8552650743287313e+03   3.8532535169991534e+03
   1.3109055379138571e-01   3.8573217789033852e+03   3.8553091401145266e+03
   1.3079546439271744e-01   3.8593785020398823e+03   3.8573647817736914e+03
   1.3050037499404921e-01   3.8614352437375483e+03   3.8594204419759762e+03
   1.3020528559538092e-01   3.8634920039957092e+03   3.8614761207207089e+03
   1.2991019619671268e-01   3.8655487828136911e+03   3.8635318180072168e+03
   1.2961510679804439e-01   3.8676055801908201e+03   3.8655875338348269e+03
   1.2932001739937615e-01   3.8696623961264231e+03   3.8676432682028658e+03
   1.2902492800070786e-01   3.8717192306198267e+03   3.8696990211106613e+03
   1.2872983860203960e-01   3.8737760836703551e+03   3.8717547925575404e+03
   1.2843474920337133e-01   3.8758329552773366e+03   3.8738105825428324e+03
   1.2813965980470304e-01   3.8778898454400974e+03   3.8758663910658606e+03
   1.2784457040603481e-01   3.8799467541579606e+03   3.8779222181259552e+03
   1.2754948100736654e-01   3.8820036814302571e+03   3.8799780637224426e+03
   1.2725439160869828e-01   3.8840606272563082e+03   3.8820339278546508e+03
